,89,90
vp510,0.0,0.0
vp510_ind,-0.0,-0.0
vp510_inda,1.0,1.0
vp510_indb,1.0,1.0
vp510_indc,0.0,0.0
vp510_indd,-0.0,-0.0
vp511,0.0,0.0
vp511_ind,-0.0,-0.0
vp511_inda,1.0,1.0
vp511_indb,1.0,1.0
vp511_indc,0.0,0.0
vp511_indd,-0.0,-0.0
vp512,0.0,0.0
vp512_ind,-0.0,-0.0
vp512_inda,1.0,1.0
vp512_indb,1.0,1.0
vp512_indc,0.0,0.0
vp512_indd,-0.0,-0.0
vp513,0.0,0.0
vp513_ind,-0.0,-0.0
vp513_inda,1.0,1.0
vp513_indb,1.0,1.0
vp513_indc,0.0,0.0
vp513_indd,-0.0,-0.0
vp514,0.0,0.0
vp514_ind,-0.0,-0.0
vp514_inda,1.0,1.0
vp514_indb,1.0,1.0
vp514_indc,0.0,0.0
vp514_indd,-0.0,-0.0
vp515,0.0,0.0
vp515_ind,-0.0,-0.0
vp515_inda,1.0,1.0
vp515_indb,1.0,1.0
vp515_indc,0.0,0.0
vp515_indd,-0.0,-0.0
vp516,0.0,0.0
vp516_ind,-0.0,-0.0
vp516_inda,1.0,1.0
vp516_indb,1.0,1.0
vp516_indc,0.0,0.0
vp516_indd,-0.0,-0.0
vp517,0.0,0.0
vp517_ind,-0.0,-0.0
vp517_inda,1.0,1.0
vp517_indb,1.0,1.0
vp517_indc,0.0,0.0
vp517_indd,-0.0,-0.0
vp518,0.0,0.0
vp518_ind,-0.0,-0.0
vp518_inda,1.0,1.0
vp518_indb,1.0,1.0
vp518_indc,0.0,0.0
vp518_indd,-0.0,-0.0
vp519,0.0,0.0
vp519_ind,-0.0,-0.0
vp519_inda,1.0,1.0
vp519_indb,1.0,1.0
vp519_indc,0.0,0.0
vp519_indd,-0.0,-0.0
vp51_ind,0.0,0.0
vp51_inda,1.0,1.0
vp51_indb,1.0,1.0
vp51_indc,0.0,0.0
vp51_indd,0.0,0.0
vp52,0.0,0.0
vp520,0.0,0.0
vp520_ind,-0.0,-0.0
vp520_inda,1.0,1.0
vp520_indb,1.0,1.0
vp520_indc,0.0,0.0
vp520_indd,-0.0,-0.0
vp521,0.0,0.0
vp521_ind,-0.0,-0.0
vp521_inda,1.0,1.0
vp521_indb,1.0,1.0
vp521_indc,0.0,0.0
vp521_indd,-0.0,-0.0
vp522,0.0,0.0
vp522_ind,-0.0,-0.0
vp522_inda,1.0,1.0
vp522_indb,1.0,1.0
vp522_indc,0.0,0.0
vp522_indd,-0.0,-0.0
vp523,0.0,0.0
vp523_ind,-0.0,-0.0
vp523_inda,1.0,1.0
vp523_indb,1.0,1.0
vp523_indc,0.0,0.0
vp523_indd,-0.0,-0.0
vp524,0.0,0.0
vp524_ind,-0.0,-0.0
vp524_inda,1.0,1.0
vp524_indb,1.0,1.0
vp524_indc,0.0,0.0
vp524_indd,-0.0,-0.0
vp525,0.0,0.0
vp525_ind,-0.0,-0.0
vp525_inda,1.0,1.0
vp525_indb,1.0,1.0
vp525_indc,0.0,0.0
vp525_indd,-0.0,-0.0
vp526,0.0,0.0
vp526_ind,-0.0,-0.0
vp526_inda,1.0,1.0
vp526_indb,1.0,1.0
vp526_indc,0.0,0.0
vp526_indd,-0.0,-0.0
vp527,0.0,0.0
vp527_ind,-0.0,-0.0
vp527_inda,1.0,1.0
vp527_indb,1.0,1.0
vp527_indc,0.0,0.0
vp527_indd,-0.0,-0.0
vp528,0.0,0.0
vp528_ind,-0.0,-0.0
vp528_inda,1.0,1.0
vp528_indb,1.0,1.0
vp528_indc,0.0,0.0
vp528_indd,-0.0,-0.0
vp529,0.0,0.0
vp529_ind,-0.0,-0.0
vp529_inda,1.0,1.0
vp529_indb,1.0,1.0
vp529_indc,0.0,0.0
vp529_indd,-0.0,-0.0
vp52_ind,0.0,0.0
vp52_inda,1.0,1.0
vp52_indb,1.0,1.0
vp52_indc,0.0,0.0
vp52_indd,0.0,0.0
vp53,0.0,0.0
vp530,0.0,0.0
vp530_ind,-0.0,-0.0
vp530_inda,1.0,1.0
vp530_indb,1.0,1.0
vp530_indc,0.0,0.0
vp530_indd,-0.0,-0.0
vp531,0.0,0.0
vp531_ind,-0.0,-0.0
vp531_inda,1.0,1.0
vp531_indb,1.0,1.0
vp531_indc,0.0,0.0
vp531_indd,-0.0,-0.0
vp532,0.0,0.0
vp532_ind,-0.0,-0.0
vp532_inda,1.0,1.0
vp532_indb,1.0,1.0
vp532_indc,0.0,0.0
vp532_indd,-0.0,-0.0
vp533,0.0,0.0
vp533_ind,-0.0,-0.0
vp533_inda,1.0,1.0
vp533_indb,1.0,1.0
vp533_indc,0.0,0.0
vp533_indd,-0.0,-0.0
vp534,0.0,0.0
vp534_ind,-0.0,-0.0
vp534_inda,1.0,1.0
vp534_indb,1.0,1.0
vp534_indc,0.0,0.0
vp534_indd,-0.0,-0.0
vp535,0.0,0.0
vp535_ind,-0.0,-0.0
vp535_inda,1.0,1.0
vp535_indb,1.0,1.0
vp535_indc,0.0,0.0
vp535_indd,-0.0,-0.0
vp536,0.0,0.0
vp536_ind,-0.0,-0.0
vp536_inda,1.0,1.0
vp536_indb,1.0,1.0
vp536_indc,0.0,0.0
vp536_indd,-0.0,-0.0
vp537,0.0,0.0
vp537_ind,-0.0,-0.0
vp537_inda,1.0,1.0
vp537_indb,1.0,1.0
vp537_indc,0.0,0.0
vp537_indd,-0.0,-0.0
vp538,0.0,0.0
vp538_ind,-0.0,-0.0
vp538_inda,1.0,1.0
vp538_indb,1.0,1.0
vp538_indc,0.0,0.0
vp538_indd,-0.0,-0.0
vp539,0.0,0.0
vp539_ind,-0.0,-0.0
vp539_inda,1.0,1.0
vp539_indb,1.0,1.0
vp539_indc,0.0,0.0
vp539_indd,-0.0,-0.0
vp53_ind,0.0,0.0
vp53_inda,1.0,1.0
vp53_indb,1.0,1.0
vp53_indc,0.0,0.0
vp53_indd,0.0,0.0
vp54,0.0,0.0
vp540,0.0,0.0
vp540_ind,-0.0,-0.0
vp540_inda,1.0,1.0
vp540_indb,1.0,1.0
vp540_indc,0.0,0.0
vp540_indd,-0.0,-0.0
vp541,0.0,0.0
vp541_ind,-0.0,-0.0
vp541_inda,1.0,1.0
vp541_indb,1.0,1.0
vp541_indc,0.0,0.0
vp541_indd,-0.0,-0.0
vp542,0.0,0.0
vp542_ind,-0.0,-0.0
vp542_inda,1.0,1.0
vp542_indb,1.0,1.0
vp542_indc,0.0,0.0
vp542_indd,-0.0,-0.0
vp543,0.0,0.0
vp543_ind,-0.0,-0.0
vp543_inda,1.0,1.0
vp543_indb,1.0,1.0
vp543_indc,0.0,0.0
vp543_indd,-0.0,-0.0
vp544,0.0,0.0
vp544_ind,-0.0,-0.0
vp544_inda,1.0,1.0
vp544_indb,1.0,1.0
vp544_indc,0.0,0.0
vp544_indd,-0.0,-0.0
vp545,0.0,0.0
vp545_ind,-0.0,-0.0
vp545_inda,1.0,1.0
vp545_indb,1.0,1.0
vp545_indc,0.0,0.0
vp545_indd,-0.0,-0.0
vp546,0.0,0.0
vp546_ind,-0.0,-0.0
vp546_inda,1.0,1.0
vp546_indb,1.0,1.0
vp546_indc,0.0,0.0
vp546_indd,-0.0,-0.0
vp547,0.0,0.0
vp547_ind,-0.0,-0.0
vp547_inda,1.0,1.0
vp547_indb,1.0,1.0
vp547_indc,0.0,0.0
vp547_indd,-0.0,-0.0
vp548,0.0,0.0
vp548_ind,-0.0,-0.0
vp548_inda,1.0,1.0
vp548_indb,1.0,1.0
vp548_indc,0.0,0.0
vp548_indd,-0.0,-0.0
vp549,0.0,0.0
vp549_ind,-0.0,-0.0
vp549_inda,1.0,1.0
vp549_indb,1.0,1.0
vp549_indc,0.0,0.0
vp549_indd,-0.0,-0.0
vp54_ind,0.0,0.0
vp54_inda,1.0,1.0
vp54_indb,1.0,1.0
vp54_indc,0.0,0.0
vp54_indd,0.0,0.0
vp55,0.0,0.0
vp550,0.0,0.0
vp550_ind,-0.0,-0.0
vp550_inda,1.0,1.0
vp550_indb,1.0,1.0
vp550_indc,0.0,0.0
vp550_indd,-0.0,-0.0
vp551,0.0,0.0
vp551_ind,-0.0,-0.0
vp551_inda,1.0,1.0
vp551_indb,1.0,1.0
vp551_indc,0.0,0.0
vp551_indd,-0.0,-0.0
vp552,0.0,0.0
vp552_ind,-0.0,-0.0
vp552_inda,1.0,1.0
vp552_indb,1.0,1.0
vp552_indc,0.0,0.0
vp552_indd,-0.0,-0.0
vp553,0.0,0.0
vp553_ind,-0.0,-0.0
vp553_inda,1.0,1.0
vp553_indb,1.0,1.0
vp553_indc,0.0,0.0
vp553_indd,-0.0,-0.0
vp554,0.0,0.0
vp554_ind,-0.0,-0.0
vp554_inda,1.0,1.0
vp554_indb,1.0,1.0
vp554_indc,0.0,0.0
vp554_indd,-0.0,-0.0
vp555,0.0,0.0
vp555_ind,-0.0,-0.0
vp555_inda,1.0,1.0
vp555_indb,1.0,1.0
vp555_indc,0.0,0.0
vp555_indd,-0.0,-0.0
vp556,0.0,0.0
vp556_ind,-0.0,-0.0
vp556_inda,1.0,1.0
vp556_indb,1.0,1.0
vp556_indc,0.0,0.0
vp556_indd,-0.0,-0.0
vp557,0.0,0.0
vp557_ind,-0.0,-0.0
vp557_inda,1.0,1.0
vp557_indb,1.0,1.0
vp557_indc,0.0,0.0
vp557_indd,-0.0,-0.0
vp558,0.0,0.0
vp558_ind,-0.0,-0.0
vp558_inda,1.0,1.0
vp558_indb,1.0,1.0
vp558_indc,0.0,0.0
vp558_indd,-0.0,-0.0
vp559,0.0,0.0
vp559_ind,-0.0,-0.0
vp559_inda,1.0,1.0
vp559_indb,1.0,1.0
vp559_indc,0.0,0.0
vp559_indd,-0.0,-0.0
vp55_ind,0.0,0.0
vp55_inda,1.0,1.0
vp55_indb,1.0,1.0
vp55_indc,0.0,0.0
vp55_indd,0.0,0.0
vp56,0.0,0.0
vp560,0.0,0.0
vp560_ind,-0.0,-0.0
vp560_inda,1.0,1.0
vp560_indb,1.0,1.0
vp560_indc,0.0,0.0
vp560_indd,-0.0,-0.0
vp561,0.0,0.0
vp561_ind,-0.0,-0.0
vp561_inda,1.0,1.0
vp561_indb,1.0,1.0
vp561_indc,0.0,0.0
vp561_indd,-0.0,-0.0
vp562,0.0,0.0
vp562_ind,-0.0,-0.0
vp562_inda,1.0,1.0
vp562_indb,1.0,1.0
vp562_indc,0.0,0.0
vp562_indd,-0.0,-0.0
vp563,0.0,0.0
vp563_ind,-0.0,-0.0
vp563_inda,1.0,1.0
vp563_indb,1.0,1.0
vp563_indc,0.0,0.0
vp563_indd,-0.0,-0.0
vp564,0.0,0.0
vp564_ind,-0.0,-0.0
vp564_inda,1.0,1.0
vp564_indb,1.0,1.0
vp564_indc,0.0,0.0
vp564_indd,-0.0,-0.0
vp565,0.0,0.0
vp565_ind,-0.0,-0.0
vp565_inda,1.0,1.0
vp565_indb,1.0,1.0
vp565_indc,0.0,0.0
vp565_indd,-0.0,-0.0
vp566,0.0,0.0
vp566_ind,-0.0,-0.0
vp566_inda,1.0,1.0
vp566_indb,1.0,1.0
vp566_indc,0.0,0.0
vp566_indd,-0.0,-0.0
vp567,0.0,0.0
vp567_ind,-0.0,-0.0
vp567_inda,1.0,1.0
vp567_indb,1.0,1.0
vp567_indc,0.0,0.0
vp567_indd,-0.0,-0.0
vp568,0.0,0.0
vp568_ind,-0.0,-0.0
vp568_inda,1.0,1.0
vp568_indb,1.0,1.0
vp568_indc,0.0,0.0
vp568_indd,-0.0,-0.0
vp569,0.0,0.0
vp569_ind,-0.0,-0.0
vp569_inda,1.0,1.0
vp569_indb,1.0,1.0
vp569_indc,0.0,0.0
vp569_indd,-0.0,-0.0
vp56_ind,0.0,0.0
vp56_inda,1.0,1.0
vp56_indb,1.0,1.0
vp56_indc,0.0,0.0
vp56_indd,0.0,0.0
vp57,0.0,0.0
vp570,0.0,0.0
vp570_ind,-0.0,-0.0
vp570_inda,1.0,1.0
vp570_indb,1.0,1.0
vp570_indc,0.0,0.0
vp570_indd,-0.0,-0.0
vp571,0.0,0.0
vp571_ind,-0.0,-0.0
vp571_inda,1.0,1.0
vp571_indb,1.0,1.0
vp571_indc,0.0,0.0
vp571_indd,-0.0,-0.0
vp572,0.0,0.0
vp572_ind,-0.0,-0.0
vp572_inda,1.0,1.0
vp572_indb,1.0,1.0
vp572_indc,0.0,0.0
vp572_indd,-0.0,-0.0
vp573,0.0,0.0
vp573_ind,-0.0,-0.0
vp573_inda,1.0,1.0
vp573_indb,1.0,1.0
vp573_indc,0.0,0.0
vp573_indd,-0.0,-0.0
vp574,0.0,0.0
vp574_ind,-0.0,-0.0
vp574_inda,1.0,1.0
vp574_indb,1.0,1.0
vp574_indc,0.0,0.0
vp574_indd,-0.0,-0.0
vp575,0.0,0.0
vp575_ind,-0.0,-0.0
vp575_inda,1.0,1.0
vp575_indb,1.0,1.0
vp575_indc,0.0,0.0
vp575_indd,-0.0,-0.0
vp576,0.0,0.0
vp576_ind,-0.0,-0.0
vp576_inda,1.0,1.0
vp576_indb,1.0,1.0
vp576_indc,0.0,0.0
vp576_indd,-0.0,-0.0
vp577,0.0,0.0
vp577_ind,-0.0,-0.0
vp577_inda,1.0,1.0
vp577_indb,1.0,1.0
vp577_indc,0.0,0.0
vp577_indd,-0.0,-0.0
vp578,0.0,0.0
vp578_ind,-0.0,-0.0
vp578_inda,1.0,1.0
vp578_indb,1.0,1.0
vp578_indc,0.0,0.0
vp578_indd,-0.0,-0.0
vp579,0.0,0.0
vp579_ind,-0.0,-0.0
vp579_inda,1.0,1.0
vp579_indb,1.0,1.0
vp579_indc,0.0,0.0
vp579_indd,-0.0,-0.0
vp57_ind,0.0,0.0
vp57_inda,1.0,1.0
vp57_indb,1.0,1.0
vp57_indc,0.0,0.0
vp57_indd,0.0,0.0
vp58,0.0,0.0
vp580,0.0,0.0
vp580_ind,-0.0,-0.0
vp580_inda,1.0,1.0
vp580_indb,1.0,1.0
vp580_indc,0.0,0.0
vp580_indd,-0.0,-0.0
vp581,0.0,0.0
vp581_ind,-0.0,-0.0
vp581_inda,1.0,1.0
vp581_indb,1.0,1.0
vp581_indc,0.0,0.0
vp581_indd,-0.0,-0.0
vp582,0.0,0.0
vp582_ind,-0.0,-0.0
vp582_inda,1.0,1.0
vp582_indb,1.0,1.0
vp582_indc,0.0,0.0
vp582_indd,-0.0,-0.0
vp583,0.0,0.0
vp583_ind,-0.0,-0.0
vp583_inda,1.0,1.0
vp583_indb,1.0,1.0
vp583_indc,0.0,0.0
vp583_indd,-0.0,-0.0
vp584,0.0,0.0
vp584_ind,-0.0,-0.0
vp584_inda,1.0,1.0
vp584_indb,1.0,1.0
vp584_indc,0.0,0.0
vp584_indd,-0.0,-0.0
vp585,0.0,0.0
vp585_ind,-0.0,-0.0
vp585_inda,1.0,1.0
vp585_indb,1.0,1.0
vp585_indc,0.0,0.0
vp585_indd,-0.0,-0.0
vp586,0.0,0.0
vp586_ind,-0.0,-0.0
vp586_inda,1.0,1.0
vp586_indb,1.0,1.0
vp586_indc,0.0,0.0
vp586_indd,-0.0,-0.0
vp587,0.0,0.0
vp587_ind,-0.0,-0.0
vp587_inda,1.0,1.0
vp587_indb,1.0,1.0
vp587_indc,0.0,0.0
vp587_indd,-0.0,-0.0
vp588,0.0,0.0
vp588_ind,-0.0,-0.0
vp588_inda,1.0,1.0
vp588_indb,1.0,1.0
vp588_indc,0.0,0.0
vp588_indd,-0.0,-0.0
vp589,0.0,0.0
vp589_ind,-0.0,-0.0
vp589_inda,1.0,1.0
vp589_indb,1.0,1.0
vp589_indc,0.0,0.0
vp589_indd,-0.0,-0.0
vp58_ind,0.0,0.0
vp58_inda,1.0,1.0
vp58_indb,1.0,1.0
vp58_indc,0.0,0.0
vp58_indd,0.0,0.0
vp59,0.0,0.0
vp590,0.0,0.0
vp590_ind,-0.0,-0.0
vp590_inda,1.0,1.0
vp590_indb,1.0,1.0
vp590_indc,0.0,0.0
vp590_indd,-0.0,-0.0
vp591,0.0,0.0
vp591_ind,-0.0,-0.0
vp591_inda,1.0,1.0
vp591_indb,1.0,1.0
vp591_indc,0.0,0.0
vp591_indd,-0.0,-0.0
vp592,0.0,0.0
vp592_ind,-0.0,-0.0
vp592_inda,1.0,1.0
vp592_indb,1.0,1.0
vp592_indc,0.0,0.0
vp592_indd,-0.0,-0.0
vp593,0.0,0.0
vp593_ind,-0.0,-0.0
vp593_inda,1.0,1.0
vp593_indb,1.0,1.0
vp593_indc,0.0,0.0
vp593_indd,-0.0,-0.0
vp594,0.0,0.0
vp594_ind,-0.0,-0.0
vp594_inda,1.0,1.0
vp594_indb,1.0,1.0
vp594_indc,0.0,0.0
vp594_indd,-0.0,-0.0
vp595,0.0,0.0
vp595_ind,-0.0,-0.0
vp595_inda,1.0,1.0
vp595_indb,1.0,1.0
vp595_indc,0.0,0.0
vp595_indd,-0.0,-0.0
vp596,0.0,0.0
vp596_ind,-0.0,-0.0
vp596_inda,1.0,1.0
vp596_indb,1.0,1.0
vp596_indc,0.0,0.0
vp596_indd,-0.0,-0.0
vp597,0.0,0.0
vp597_ind,-0.0,-0.0
vp597_inda,1.0,1.0
vp597_indb,1.0,1.0
vp597_indc,0.0,0.0
vp597_indd,-0.0,-0.0
vp598,0.0,0.0
vp598_ind,-0.0,-0.0
vp598_inda,1.0,1.0
vp598_indb,1.0,1.0
vp598_indc,0.0,0.0
vp598_indd,-0.0,-0.0
vp599,0.0,0.0
vp599_ind,-0.0,-0.0
vp599_inda,1.0,1.0
vp599_indb,1.0,1.0
vp599_indc,0.0,0.0
vp599_indd,-0.0,-0.0
vp59_ind,0.0,0.0
vp59_inda,1.0,1.0
vp59_indb,1.0,1.0
vp59_indc,0.0,0.0
vp59_indd,0.0,0.0
vp5_ind,0.0,0.0
vp5_inda,1.0,1.0
vp5_indb,1.0,1.0
vp5_indc,0.0,0.0
vp5_indd,0.0,0.0
vp6,0.0,0.0
vp60,0.0,0.0
vp600,0.0,0.0
vp600_ind,-0.0,-0.0
vp600_inda,1.0,1.0
vp600_indb,1.0,1.0
vp600_indc,0.0,0.0
vp600_indd,-0.0,-0.0
vp601,0.0,0.0
vp601_ind,-0.0,-0.0
vp601_inda,1.0,1.0
vp601_indb,1.0,1.0
vp601_indc,0.0,0.0
vp601_indd,-0.0,-0.0
vp602,0.0,0.0
vp602_ind,-0.0,-0.0
vp602_inda,1.0,1.0
vp602_indb,1.0,1.0
vp602_indc,0.0,0.0
vp602_indd,-0.0,-0.0
vp603,0.0,0.0
vp603_ind,-0.0,-0.0
vp603_inda,1.0,1.0
vp603_indb,1.0,1.0
vp603_indc,0.0,0.0
vp603_indd,-0.0,-0.0
vp604,0.0,0.0
vp604_ind,-0.0,-0.0
vp604_inda,1.0,1.0
vp604_indb,1.0,1.0
vp604_indc,0.0,0.0
vp604_indd,-0.0,-0.0
vp605,0.0,0.0
vp605_ind,-0.0,-0.0
vp605_inda,1.0,1.0
vp605_indb,1.0,1.0
vp605_indc,0.0,0.0
vp605_indd,-0.0,-0.0
vp606,0.0,0.0
vp606_ind,-0.0,-0.0
vp606_inda,1.0,1.0
vp606_indb,1.0,1.0
vp606_indc,0.0,0.0
vp606_indd,-0.0,-0.0
vp607,0.0,0.0
vp607_ind,-0.0,-0.0
vp607_inda,1.0,1.0
vp607_indb,1.0,1.0
vp607_indc,0.0,0.0
vp607_indd,-0.0,-0.0
vp608,0.0,0.0
vp608_ind,-0.0,-0.0
vp608_inda,1.0,1.0
vp608_indb,1.0,1.0
vp608_indc,0.0,0.0
vp608_indd,-0.0,-0.0
vp609,0.0,0.0
vp609_ind,-0.0,-0.0
vp609_inda,1.0,1.0
vp609_indb,1.0,1.0
vp609_indc,0.0,0.0
vp609_indd,-0.0,-0.0
vp60_ind,0.0,0.0
vp60_inda,1.0,1.0
vp60_indb,1.0,1.0
vp60_indc,0.0,0.0
vp60_indd,0.0,0.0
vp61,0.0,0.0
vp610,0.0,0.0
vp610_ind,-0.0,-0.0
vp610_inda,1.0,1.0
vp610_indb,1.0,1.0
vp610_indc,0.0,0.0
vp610_indd,-0.0,-0.0
vp611,0.0,0.0
vp611_ind,-0.0,-0.0
vp611_inda,1.0,1.0
vp611_indb,1.0,1.0
vp611_indc,0.0,0.0
vp611_indd,-0.0,-0.0
vp612,0.0,0.0
vp612_ind,-0.0,-0.0
vp612_inda,1.0,1.0
vp612_indb,1.0,1.0
vp612_indc,0.0,0.0
vp612_indd,-0.0,-0.0
vp613,0.0,0.0
vp613_ind,-0.0,-0.0
vp613_inda,1.0,1.0
vp613_indb,1.0,1.0
vp613_indc,0.0,0.0
vp613_indd,-0.0,-0.0
vp614,0.0,0.0
vp614_ind,-0.0,-0.0
vp614_inda,1.0,1.0
vp614_indb,1.0,1.0
vp614_indc,0.0,0.0
vp614_indd,-0.0,-0.0
vp615,0.0,0.0
vp615_ind,-0.0,-0.0
vp615_inda,1.0,1.0
vp615_indb,1.0,1.0
vp615_indc,0.0,0.0
vp615_indd,-0.0,-0.0
vp616,0.0,0.0
vp616_ind,-0.0,-0.0
vp616_inda,1.0,1.0
vp616_indb,1.0,1.0
vp616_indc,0.0,0.0
vp616_indd,-0.0,-0.0
vp617,0.0,0.0
vp617_ind,-0.0,-0.0
vp617_inda,1.0,1.0
vp617_indb,1.0,1.0
vp617_indc,0.0,0.0
vp617_indd,-0.0,-0.0
vp618,0.0,0.0
vp618_ind,-0.0,-0.0
vp618_inda,1.0,1.0
vp618_indb,1.0,1.0
vp618_indc,0.0,0.0
vp618_indd,-0.0,-0.0
vp619,0.0,0.0
vp619_ind,-0.0,-0.0
vp619_inda,1.0,1.0
vp619_indb,1.0,1.0
vp619_indc,0.0,0.0
vp619_indd,-0.0,-0.0
vp61_ind,0.0,0.0
vp61_inda,1.0,1.0
vp61_indb,1.0,1.0
vp61_indc,0.0,0.0
vp61_indd,0.0,0.0
vp62,0.0,0.0
vp620,0.0,0.0
vp620_ind,-0.0,-0.0
vp620_inda,1.0,1.0
vp620_indb,1.0,1.0
vp620_indc,0.0,0.0
vp620_indd,-0.0,-0.0
vp621,0.0,0.0
vp621_ind,-0.0,-0.0
vp621_inda,1.0,1.0
vp621_indb,1.0,1.0
vp621_indc,0.0,0.0
vp621_indd,-0.0,-0.0
vp622,0.0,0.0
vp622_ind,-0.0,-0.0
vp622_inda,1.0,1.0
vp622_indb,1.0,1.0
vp622_indc,0.0,0.0
vp622_indd,-0.0,-0.0
vp623,0.0,0.0
vp623_ind,-0.0,-0.0
vp623_inda,1.0,1.0
vp623_indb,1.0,1.0
vp623_indc,0.0,0.0
vp623_indd,-0.0,-0.0
vp624,0.0,0.0
vp624_ind,-0.0,-0.0
vp624_inda,1.0,1.0
vp624_indb,1.0,1.0
vp624_indc,0.0,0.0
vp624_indd,-0.0,-0.0
vp625,0.0,0.0
vp625_ind,-0.0,-0.0
vp625_inda,1.0,1.0
vp625_indb,1.0,1.0
vp625_indc,0.0,0.0
vp625_indd,-0.0,-0.0
vp626,0.0,0.0
vp626_ind,-0.0,-0.0
vp626_inda,1.0,1.0
vp626_indb,1.0,1.0
vp626_indc,0.0,0.0
vp626_indd,-0.0,-0.0
vp627,0.0,0.0
vp627_ind,-0.0,-0.0
vp627_inda,1.0,1.0
vp627_indb,1.0,1.0
vp627_indc,0.0,0.0
vp627_indd,-0.0,-0.0
vp628,0.0,0.0
vp628_ind,-0.0,-0.0
vp628_inda,1.0,1.0
vp628_indb,1.0,1.0
vp628_indc,0.0,0.0
vp628_indd,-0.0,-0.0
vp629,0.0,0.0
vp629_ind,-0.0,-0.0
vp629_inda,1.0,1.0
vp629_indb,1.0,1.0
vp629_indc,0.0,0.0
vp629_indd,-0.0,-0.0
vp62_ind,0.0,0.0
vp62_inda,1.0,1.0
vp62_indb,1.0,1.0
vp62_indc,0.0,0.0
vp62_indd,0.0,0.0
vp63,0.0,0.0
vp630,0.0,0.0
vp630_ind,-0.0,-0.0
vp630_inda,1.0,1.0
vp630_indb,1.0,1.0
vp630_indc,0.0,0.0
vp630_indd,-0.0,-0.0
vp631,0.0,0.0
vp631_ind,-0.0,-0.0
vp631_inda,1.0,1.0
vp631_indb,1.0,1.0
vp631_indc,0.0,0.0
vp631_indd,-0.0,-0.0
vp632,0.0,0.0
vp632_ind,-0.0,-0.0
vp632_inda,1.0,1.0
vp632_indb,1.0,1.0
vp632_indc,0.0,0.0
vp632_indd,-0.0,-0.0
vp633,0.0,0.0
vp633_ind,-0.0,-0.0
vp633_inda,1.0,1.0
vp633_indb,1.0,1.0
vp633_indc,0.0,0.0
vp633_indd,-0.0,-0.0
vp634,0.0,0.0
vp634_ind,-0.0,-0.0
vp634_inda,1.0,1.0
vp634_indb,1.0,1.0
vp634_indc,0.0,0.0
vp634_indd,-0.0,-0.0
vp635,0.0,0.0
vp635_ind,-0.0,-0.0
vp635_inda,1.0,1.0
vp635_indb,1.0,1.0
vp635_indc,0.0,0.0
vp635_indd,-0.0,-0.0
vp636,0.0,0.0
vp636_ind,-0.0,-0.0
vp636_inda,1.0,1.0
vp636_indb,1.0,1.0
vp636_indc,0.0,0.0
vp636_indd,-0.0,-0.0
vp637,0.0,0.0
vp637_ind,-0.0,-0.0
vp637_inda,1.0,1.0
vp637_indb,1.0,1.0
vp637_indc,0.0,0.0
vp637_indd,-0.0,-0.0
vp638,0.0,0.0
vp638_ind,-0.0,-0.0
vp638_inda,1.0,1.0
vp638_indb,1.0,1.0
vp638_indc,0.0,0.0
vp638_indd,-0.0,-0.0
vp639,0.0,0.0
vp639_ind,-0.0,-0.0
vp639_inda,1.0,1.0
vp639_indb,1.0,1.0
vp639_indc,0.0,0.0
vp639_indd,-0.0,-0.0
vp63_ind,0.0,0.0
vp63_inda,1.0,1.0
vp63_indb,1.0,1.0
vp63_indc,0.0,0.0
vp63_indd,0.0,0.0
vp64,0.0,0.0
vp640,0.0,0.0
vp640_ind,-0.0,-0.0
vp640_inda,1.0,1.0
vp640_indb,1.0,1.0
vp640_indc,0.0,0.0
vp640_indd,-0.0,-0.0
vp641,0.0,0.0
vp641_ind,-0.0,-0.0
vp641_inda,1.0,1.0
vp641_indb,1.0,1.0
vp641_indc,0.0,0.0
vp641_indd,-0.0,-0.0
vp642,0.0,0.0
vp642_ind,-0.0,-0.0
vp642_inda,1.0,1.0
vp642_indb,1.0,1.0
vp642_indc,0.0,0.0
vp642_indd,-0.0,-0.0
vp643,0.0,0.0
vp643_ind,-0.0,-0.0
vp643_inda,1.0,1.0
vp643_indb,1.0,1.0
vp643_indc,0.0,0.0
vp643_indd,-0.0,-0.0
vp644,0.0,0.0
vp644_ind,-0.0,-0.0
vp644_inda,1.0,1.0
vp644_indb,1.0,1.0
vp644_indc,0.0,0.0
vp644_indd,-0.0,-0.0
vp645,0.0,0.0
vp645_ind,-0.0,-0.0
vp645_inda,1.0,1.0
vp645_indb,1.0,1.0
vp645_indc,0.0,0.0
vp645_indd,-0.0,-0.0
vp646,0.0,0.0
vp646_ind,-0.0,-0.0
vp646_inda,1.0,1.0
vp646_indb,1.0,1.0
vp646_indc,0.0,0.0
vp646_indd,-0.0,-0.0
vp647,0.0,0.0
vp647_ind,-0.0,-0.0
vp647_inda,1.0,1.0
vp647_indb,1.0,1.0
vp647_indc,0.0,0.0
vp647_indd,-0.0,-0.0
vp648,0.0,0.0
vp648_ind,-0.0,-0.0
vp648_inda,1.0,1.0
vp648_indb,1.0,1.0
vp648_indc,0.0,0.0
vp648_indd,-0.0,-0.0
vp649,0.0,0.0
vp649_ind,-0.0,-0.0
vp649_inda,1.0,1.0
vp649_indb,1.0,1.0
vp649_indc,0.0,0.0
vp649_indd,-0.0,-0.0
vp64_ind,0.0,0.0
vp64_inda,1.0,1.0
